대여소_ID,위도,경도,주소
ST-246,37.548634,127.025726,서울특별시 성동구 금호동2가 1205-1 금호사거리
ST-2556,37.548573,126.820763,서울특별시 강서구 내발산동 755 
ST-109,37.548561,127.045006,서울특별시 성동구 아차산로 18 뚝섬역 1번 출구 옆
ST-2029,37.548534,126.846672,서울특별시 강서구 화곡동 19-2 
ST-1664,37.548489,127.093758,서울특별시 광진구 천호대로 716 아차산 휴먼시아 아파트 옆
ST-1691,37.54847,126.940926,서울특별시 마포구 대흥동 105-4 
ST-114,37.548405,127.069366,서울특별시 광진구 광나루로 355 광진메디컬앞
ST-1520,37.548321,126.853401,서울특별시 강서구 까치산로24길 47 KC 대학교
ST-2534,37.548302,126.916718,서울특별시 마포구 마포구 합정동 412-34 
ST-371,37.54829,127.062462,서울특별시 성동구 광나루로 297 성동세무서 
ST-2467,37.548244,127.059578,서울특별시 성동구 광나루로270 
ST-1193,37.548222,127.067879,서울특별시 광진구 화양동 21-6 화양사거리
ST-104,37.548203,127.057114,서울특별시 성동구 성수이로 147 아이에스비즈타워 앞
ST-356,37.548164,127.06237,서울특별시 성동구 광나루로 297 성동세무서 부근
ST-3098,37.548164,127.122574,서울특별시 강동구 천호동 250-7 
ST-355,37.548149,127.06707,서울특별시 성동구 광나루로 334 화양사거리
ST-245,37.548149,127.021088,서울특별시 성동구 금호동4가 1101 우리은행 금호동 지점 앞
ST-3044,37.54808,127.064613,서울특별시 성동구 성동구 광나루로 310 
ST-529,37.548061,126.86042,서울특별시 강서구 등촌로51나길 29 강서구 등촌동 520-6
ST-2321,37.547989,127.069504,서울특별시 광진구 화양동 18-39 
ST-3147,37.547966,127.135162,서울특별시 강동구 구천면로 317 광채빌라 
ST-365,37.547928,127.015572,서울특별시 성동구 동호로 99 금호역 3번출구
ST-364,37.547913,127.062752,서울특별시 성동구 광나루로 302 성동세무서 건너편
ST-2318,37.54789,127.067451,서울특별시 광진구 화양동 21-62 
ST-15,37.547871,126.923531,서울특별시 마포구 와우산로 40 309-10
ST-445,37.547829,127.072632,서울특별시 광진구 군자동 374-8 광진광장 교통섬
ST-1694,37.547821,126.836128,서울특별시 강서구 강서로 247 우장산역 3번출구
ST-19,37.547733,126.931763,서울특별시 마포구 독막로 지하165 243-3
ST-11,37.547691,126.919983,서울특별시 마포구 어울마당로 26 45262
ST-2541,37.547649,127.074707,서울특별시 광진구 광진구 능동 463-1 
ST-3019,37.547588,126.924644,서울특별시 마포구 서울 마포구 독막로 8 
ST-1789,37.547585,127.006439,서울특별시 중구 다산로 32 남산타운 
ST-3043,37.547535,127.066826,서울특별시 성동구 동일로 169 
ST-2018,37.547485,126.872025,서울특별시 강서구 공항대로 607 서울도시가스사옥 
ST-2320,37.54747,127.073967,서울특별시 광진구 군자동 374-10 
ST-24,37.547459,126.938377,서울특별시 마포구 독막로 223-1 18295
ST-2752,37.547398,126.821411,서울특별시 강서구 남부순환로 205 
ST-2530,37.547379,126.931633,서울특별시 마포구 마포구 창전동 246-34 
ST-3082,37.547337,126.970383,서울특별시 용산구 청파로 312 
ST-2153,37.547245,126.935028,서울특별시 마포구 독막로 192 신수동주민센터 
ST-1506,37.547199,126.874489,서울특별시 강서구 공항대로 625 염창역 1번 출구
ST-2424,37.547092,127.156219,서울특별시 강동구 상일동 168 
ST-2303,37.547073,127.098289,서울특별시 광진구 구의동 175-1 
ST-97,37.54707,127.074272,서울특별시 광진구 능동로 지하210 어린이대공원역 3번출구 앞
ST-3120,37.546978,127.057968,서울특별시 성동구 성수이로 134 현대자동차써비스(주)동부사업소 
ST-2330,37.546959,127.047668,서울특별시 성동구 뚝섬로1길 63 영창디지털타워 
ST-2336,37.546951,127.047562,서울특별시 성동구 뚝섬로1길 63 영창디지털타워 
ST-1621,37.546898,127.134666,서울특별시 강동구 구천면로 304 일주빌딩 
ST-308,37.546848,126.872772,서울특별시 양천구 목동 559 KB국민은행 염창역 지점 앞
ST-1042,37.546841,127.172516,서울특별시 상일동 440-3 상일초등학교
ST-1835,37.546837,127.149162,서울특별시 강동구 명일동 59 
ST-1999,37.546707,126.874573,서울특별시 양천구 공항대로 630 어바니엘 
ST-2558,37.546638,126.836578,서울특별시 강서구 강서로 242 강서힐스테이트 
ST-2992,37.546619,126.836235,서울특별시 강서구 화곡동 1013-3 
ST-2466,37.546558,127.049988,서울특별시 성동구 아차산로 39-1 구두수선대 
ST-388,37.546547,127.106133,서울특별시 광진구 구천면로 2 광진청소년수련관
ST-1043,37.546535,127.155838,서울특별시 강동구 명일동 59 
ST-530,37.546532,126.862549,서울특별시 강서구 등촌로 185 강서구 등촌동 608-4
ST-2542,37.546513,127.075714,서울특별시 광진구 광진구 광나루로 416 
ST-1721,37.546501,126.980949,서울특별시 용산구 두텁바위로 74 용산중학교 
ST-527,37.546444,126.845459,서울특별시 강서구 화곡로 232 강서구 화곡동 94-6
ST-3136,37.546444,127.053322,서울특별시 성동구 성수일로10길 26 하우스디 세종타워 
ST-111,37.546307,127.049805,서울특별시 성동구 아차산로 18 뚝섬역 5번 출구 정류소 옆
ST-1599,37.546089,127.02507,서울특별시 성동구 금호로 30 독서당 인문아카데미센터
ST-2170,37.54604,126.926727,서울특별시 마포구 독막로20나길 21 래미안 밤섬리베뉴Ⅱ 
ST-1192,37.545952,127.078003,서울특별시 광진구 능동 465-7 어린이회관
ST-2341,37.54591,127.044601,서울특별시 성동구 성수동1가 685-632 
ST-2528,37.545853,126.952599,서울특별시 마포구 마포구 마포대로 122 
ST-2841,37.545818,127.166885,서울특별시 강동구 강동구 상일동 183-4 
ST-3008,37.545685,126.94677,서울특별시 마포구 마포구 염리동 160-68 
ST-3121,37.545559,127.053368,서울특별시 성동구 아차산로 83 에프투텔레콤 
ST-2480,37.545555,126.844498,서울특별시 강서구 화곡로 227 
ST-2161,37.545547,126.956795,서울특별시 마포구 만리재로 60 신공덕3차삼성래미안아파트 
ST-482,37.545418,127.052643,서울특별시 성동구 성수동2가 276-5 KEB하나은행 성수중앙지점
ST-1061,37.545406,127.142677,서울특별시 강동구 천호동 42-1 
ST-2481,37.545368,126.844704,서울특별시 강서구 화곡로228 
ST-3017,37.545296,126.917648,서울특별시 마포구 서울 마포구 합정동 50-15 
ST-21,37.545284,126.931053,서울특별시 마포구 창전로 30 서강나루공원
ST-486,37.545265,127.125938,서울특별시 강동구 올림픽로 714 가로판매대-12 
ST-22,37.545242,126.934113,서울특별시 마포구 토정로 211 371-11
ST-384,37.545231,127.084732,서울특별시 광진구 능동로 216 구의문주차장 앞
ST-367,37.545208,127.047142,서울특별시 성동구 뚝섬로1길 43 성수문화복지회관 앞
ST-105,37.545166,127.05751,서울특별시 성동구 성수이로 118 라성아카데미타워 앞
ST-2544,37.545006,127.083374,서울특별시 광진구 광진구 광나루로 486 
ST-1722,37.545006,127.090034,서울특별시 광진구 광나루로 545 래미안파크스위트 
ST-2436,37.544987,126.964302,서울특별시 용산구 청파로47길 99 
ST-437,37.544895,126.969383,서울특별시 용산구 청파로47길 100 숙명여대 입구 교차로
ST-387,37.54483,127.104263,서울특별시 광진구 아차산로 552 광나루역 3번 출구
ST-531,37.544788,126.862,서울특별시 강서구 등촌로 167 강서구 등촌동 608-6
ST-2324,37.544769,127.103691,서울특별시 광진구 광장동 580-1 
ST-1620,37.54467,127.132675,서울특별시 강동구 천호동 297-19 
ST-277,37.544666,126.888359,서울특별시 영등포구 양화동 17-4 양평2나들목 보행통로 입구
ST-368,37.54459,127.057083,서울특별시 성동구 아차산로 113 성수역 2번출구 앞
ST-108,37.544582,127.044609,서울특별시 성동구 왕십리로 지하77 서울숲역 4번 출구 옆
ST-2539,37.544579,126.843781,서울특별시 강서구 화곡로 215 강서문화센터 
ST-201,37.544579,126.950218,서울특별시 마포구 공덕동 257-88 공덕역 2번출구
ST-1376,37.54446,126.972389,서울특별시 용산구 한강대로 지하 306 숙대입구역 4번출구
ST-2310,37.54435,127.065407,서울특별시 광진구 화양동 24-33 
ST-203,37.54425,126.951637,서울특별시 마포구 공덕동 237-9 공덕역 5번출구
ST-506,37.544159,127.056656,서울특별시 성동구 아차산로 100 성수동2가 315-105
ST-1325,37.544079,126.972,서울특별시 용산구 한강대로 289 숙대입구역 8번
ST-2332,37.544041,127.023201,서울특별시 성동구 금호로 15 서울숲푸르지오아파트 
ST-115,37.544006,127.062149,서울특별시 성동구 성수이로24길 38 센추리프라자
ST-487,37.543957,127.125488,서울특별시 강동구 올림픽로 702 해공도서관 
ST-1736,37.543949,126.883461,서울특별시 양천구 안양천로 1156 신목동역자전거주차장 
ST-1015,37.543842,126.882545,서울특별시 양천구 목동중앙로 212 앞 신목동역 2번 출구
ST-2551,37.543827,126.843689,서울특별시 강서구 화곡로 206 삼영빌딩 
ST-2751,37.543709,127.142281,서울특별시 강동구 양재대로 1544 
ST-1271,37.543705,127.093246,서울특별시 광진구 광나루로 571 구의아리수정수센터앞
ST-239,37.543663,127.014061,서울특별시 성동구 옥수동 산5-148 옥수동성당 옆
ST-2146,37.54364,126.938309,서울특별시 마포구 용강동 494-6 
ST-202,37.543579,126.951324,서울특별시 마포구 공덕동 438-5 공덕역 8번출구
ST-1379,37.543427,127.096619,서울특별시 광진구 아차산로69길 29 현대홈타운 뒷길
ST-3003,37.543324,127.059715,서울특별시 성동구 성동구 아차산로 144 
ST-2540,37.54324,126.838631,서울특별시 강서구 강서로 191 화평빌딩 강서로191
ST-375,37.543179,127.04908,서울특별시 성동구 성수일로 27 경일중학교 앞
ST-362,37.542816,127.04467,서울특별시 성동구 왕십리로 64 서울숲역 2번출구 앞
ST-1199,37.542816,127.042084,서울특별시 성동구 성수동1가 678-1 서울숲 관리사무소
ST-973,37.542778,127.075371,서울특별시 광진구 능동로 120 행정관
ST-526,37.542751,126.842621,서울특별시 강서구 화곡로 196 강서구 화곡동 109-12
ST-112,37.54258,127.063309,서울특별시 성동구 아차산로 171 성수사거리 버스정류장 앞
ST-3205,37.542557,127.044235,서울특별시 성동구 성수동1가 694-71 
ST-343,37.542545,126.934296,서울특별시 마포구 현석동 106-32 마포 신수공원 앞
ST-1378,37.542519,127.084084,서울특별시 광진구 자양로 167 광진경찰서
ST-2407,37.542465,127.094231,서울특별시 광진구 구의동 201-2 
ST-2154,37.542431,126.946999,서울특별시 마포구 토정로37길 46 정우빌딩 
ST-206,37.542347,126.943024,서울특별시 마포구 용강동 234-1 용강동 주민센터 앞
ST-441,37.54232,126.96196,서울특별시 용산구 효창원로 161 효창동주민센터 앞
ST-1400,37.542183,126.863304,서울특별시 양천구 목동중앙남로 100 성원2차 아파트
ST-525,37.542099,126.840218,서울특별시 강서구 화곡로 지하 168 강서구 화곡동 1089-43
ST-357,37.542053,127.020401,서울특별시 성동구 금호동4가 367-1 달맞이공원
ST-1342,37.541981,126.971542,서울특별시 용산구 한강대로77길 18 남영역 건너편
ST-2334,37.541958,127.04277,서울특별시 성동구 성수동1가 719 
ST-974,37.541912,127.077637,서울특별시 광진구 능동로 120 학생회관
ST-2183,37.541885,126.995865,서울특별시 용산구 이태원동 259-16 
ST-1324,37.541885,126.97966,서울특별시 용산구 두텁바위로 54-99 국군복지단
ST-1980,37.541851,126.893806,서울특별시 영등포구 양평동 1-1 
ST-485,37.541794,127.124748,서울특별시 강동구 올림픽로 674 로석빌딩 
ST-1429,37.541718,127.08017,서울특별시 광진구 능동로 120 건국대학교 과학관(이과대) 앞
ST-438,37.541653,126.970505,서울특별시 용산구 원효로97길 33-4 선린인터넷 고등학교
ST-3022,37.541611,126.953758,서울특별시 마포구 서울시 마포구 도화동 1-402 경의선 숲길 커뮤니티센터 
ST-2313,37.541554,127.095108,서울특별시 광진구 광나루로 604 진넥스 베르디엠 
ST-2750,37.541546,127.141479,서울특별시 강동구 양재대로 1522 
ST-538,37.54147,126.84478,서울특별시 강서구 까치산로4길 22 강서구 화곡동 98-148
ST-3209,37.541466,127.130257,서울 강동구 천호동 397-465 
ST-2443,37.541439,127.003761,서울특별시 용산구 한남대로 148 
ST-829,37.541412,126.840225,서울특별시 강서구 화곡로 지하 168 화곡역 6번출구
ST-366,37.541367,127.017761,서울특별시 성동구 옥수동 192-2 
ST-1836,37.541363,127.137184,서울특별시 강동구 천호동 114-4 
ST-3002,37.541275,127.048492,서울특별시 성동구 서울 성동구 성수일로 10. 서울숲 itct 지식산업센터 앞 
ST-532,37.541264,126.863373,서울특별시 강서구 등촌로 137 대림아파트 
ST-1690,37.541248,127.06604,서울특별시 광진구 아차산로 200 커먼그라운드
ST-107,37.541222,127.0438,서울특별시 성동구 왕십리로11길 9 서울숲남문 버스정류소 옆
ST-324,37.541153,127.002213,서울특별시 용산구 한남동 726-494 한강진역 2번 출구 앞
ST-1834,37.541145,127.141052,서울특별시 강동구 천호동 55-26 
ST-1495,37.541142,126.876678,서울특별시 양천구 목동서로 38 목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆)
ST-524,37.540981,126.838547,서울특별시 강서구 화곡로 157 강서구 화곡동 1089-52
ST-3016,37.540794,126.939629,서울특별시 마포구 서울시 마포구 토정 나들목 진입로 입구 서울시 마포구 토정로 28길 대흥로 2길이 교차 하는 지점 
ST-2189,37.540794,126.997849,서울특별시 용산구 한남동 산10-138 
ST-2840,37.540768,127.146881,서울특별시 강동구 길동 95 
ST-2732,37.540741,127.125763,서울특별시 강동구 구천면로 192 천호역 한강 푸르지오시티 
ST-256,37.54073,127.102905,서울특별시 광진구 광장동 561-15 광남중학교
ST-1596,37.540508,127.137009,서울특별시 강동구 성안로 200 천동초교삼거리 (보도육교)
ST-2175,37.540478,126.958115,서울특별시 용산구 백범로 260 효창파크 푸르지오 
ST-3138,37.54039,126.973495,서울특별시 용산구 이태원로 59 
ST-1661,37.540127,127.069496,서울특별시 광진구 아차산로 236 
ST-377,37.540062,127.094498,서울특별시 광진구 구의강변로 106 구의삼성쉐르빌 앞
ST-204,37.539936,126.945824,서울특별시 마포구 도화동 555-2 마포역 1번출구 뒤
ST-1837,37.539894,127.141037,서울특별시 강동구 양재대로 1504 
ST-972,37.53989,127.073364,서울특별시 광진구 능동로 120 입학정보관
ST-2920,37.539726,126.890366,서울특별시 영등포구 영등포구 양평동5가 51-1 
ST-2773,37.539688,126.874985,서울특별시 양천구 양천구 목동중앙로 125건너편 
ST-2180,37.539688,127.001991,서울특별시 용산구 이태원로 280 
ST-106,37.539654,127.052589,서울특별시 성동구 뚝섬로 379 이마트 버스정류소 옆
ST-2758,37.539635,126.831032,서울특별시 양천구 화곡로 85 
ST-2308,37.539566,127.072441,서울특별시 광진구 화양동 4-1 
ST-1003,37.539551,126.8283,서울특별시 양천구 화곡로 59 신월동 이마트
ST-1012,37.53952,126.825401,서울특별시 양천구 신월동 258 화곡로 입구 교차로
ST-984,37.539501,127.083,서울특별시 광진구 자양로 131 광진구청 앞
ST-2794,37.53936,126.828865,서울특별시 양천구 양천구 화곡로 64 
ST-2142,37.539345,127.123314,서울 강동구 천호대로 997 
ST-2469,37.539322,126.97319,서울특별시 용산구 한강로1가 1-1 
ST-3159,37.539303,126.970505,서울특별시 용산구 문배동 44 
ST-205,37.539272,126.945915,서울특별시 마포구 도화동 292-29 마포역 4번출구 뒤
ST-2769,37.539246,126.823738,서울특별시 양천구 화곡로 16 
ST-3012,37.539192,127.098015,서울특별시 광진구 구의동 623-1 
ST-3141,37.539139,127.12162,서울특별시 송파구 풍납동 70-18 
ST-1660,37.539139,127.070618,서울특별시 광진구 능동로 92 건대입구역 사거리(롯데백화점)
ST-1341,37.539009,126.96138,서울특별시 용산구 백범로 지하 287 효창공원앞역 3번출구 뒤
ST-2002,37.538742,126.885681,서울특별시 양천구 목동동로 441 공중화장실 
ST-2178,37.538727,127.001549,서울특별시 용산구 이태원로 287 6호선 한강진역 
ST-493,37.538666,127.124245,서울특별시 강동구 천호대로 1005 현대백화점 
ST-1083,37.538582,127.122803,서울특별시 송파구 풍납동 490-16 천호역 10번 출구 앞
ST-533,37.538521,126.863434,서울특별시 강서구 등촌로 95 대일빌딩 
ST-2455,37.538513,126.963554,서울특별시 용산구 용문동 5-47 
ST-278,37.53846,126.894508,서울특별시 영등포구 양평동4가 202-1 선유도역 3번출구 앞
ST-331,37.53841,126.986649,서울특별시 용산구 용산동2가 5-1812 이태원지하보도
ST-2001,37.538376,126.863831,서울특별시 양천구 목동중앙남로3가길 59 세종그랑시아아파트 
ST-2028,37.538357,126.842361,서울특별시 강서구 가로공원로 240 
ST-1626,37.538227,127.131744,서울특별시 강동구 천호동 571-2 
ST-2315,37.538177,127.090904,서울특별시 광진구 구의동 245-7 
ST-325,37.538139,127.004097,서울특별시 용산구 한남동 725-17 한남초교 앞 보도육교
ST-2309,37.538097,127.08902,서울특별시 광진구 아차산로 417 
ST-987,37.538052,127.076599,서울특별시 광진구 아차산로 304 원일교회
ST-3188,37.538033,127.083557,서울특별시 광진구 구의동 252-133 
ST-1496,37.537869,126.881409,서울특별시 양천구 목동서로 38 목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆)
ST-3080,37.537861,126.965652,서울특별시 용산구 원효로2가 1-73 
ST-381,37.537849,127.092171,서울특별시 광진구 강변역로 17 구의3동주민센터
ST-1765,37.537766,127.152016,서울특별시 강동구 둔촌동 564 생태공원앞 교차로 (조명탑)
ST-2454,37.537712,126.965981,서울특별시 용산구 원효로2가 1-95 
ST-434,37.537514,126.967567,서울특별시 용산구 백범로 350 원효로1동 주민센터 앞
ST-2444,37.537498,127.000847,서울특별시 용산구 이태원로 255 
ST-2174,37.537399,126.968925,서울특별시 용산구 백범로90길 34 구두수선대 
ST-2027,37.537361,126.837448,서울특별시 강서구 가로공원로 189 가로공원로 지하공영주차장 
ST-98,37.537308,127.070351,서울특별시 광진구 능동로 76 광진구의회 앞
ST-1748,37.5373,126.933296,서울특별시 영등포구 여의도동 85-3 
ST-1350,37.537228,126.886612,서울특별시 양천구 안양천로 1071 이대 목동병원 앞
ST-2192,37.53722,126.965019,서울특별시 용산구 원효로 208 
ST-1191,37.537014,127.061096,서울특별시 광진구 자양동 203-22 영동대교 북단
ST-102,37.53701,127.082245,서울특별시 광진구 아차산로 355 타워더모스트 광진아크로텔
ST-1842,37.536999,127.129532,서울특별시 강동구 성내동 산18-4 
ST-2304,37.536911,127.094055,서울특별시 광진구 광나루로56길 86 구의공원 공중화장실 
ST-2307,37.536903,127.094009,서울특별시 광진구 강변역로 94-2 가로판매대 - 34 
ST-2749,37.536854,127.139488,서울특별시 강동구 양재대로 1465 마루홈타운 
ST-2774,37.536846,126.88475,서울특별시 양천구 목동동로 430 목동신시가지아파트6단지 
ST-1841,37.536831,127.128418,서울특별시 강동구 천호대로 1052 엘웨딩홀 
ST-446,37.536808,127.055489,서울특별시 성동구 성수동2가 569-3 성수2가1동 공영주차장 인근
ST-2302,37.5368,127.090836,서울특별시 광진구 구의강변로3가길 33 구의7단지조합현대아파트 
ST-326,37.536758,126.970001,서울특별시 용산구 문배동 34-10 문배어린이공원 앞
ST-433,37.536671,126.832184,서울특별시 양천구 가로공원로 145 신월보건센터 부근
ST-100,37.536667,127.073593,서울특별시 광진구 아차산로 262 더샵스타시티 C동 앞
ST-2951,37.53661,126.834663,서울특별시 양천구 가로공원로 168 화곡제7동치안센터 
ST-378,37.536579,127.092972,서울특별시 광진구 구의강변로 64 대림아크로리버 앞
ST-2314,37.536575,127.082581,서울특별시 광진구 아차산로 360 서원빌딩 
ST-1046,37.536556,127.125534,서울특별시 강동구 성내동 43-2 
ST-1009,37.5365481,126.8289314,서울특별시 양천구 신월동 263 신월 청소년 문화센터
ST-2950,37.53651,126.833946,서울특별시 양천구 가로공원로 162 
ST-1017,37.536503,126.877747,서울특별시 양천구 목동 902-5 목동2단지 상가
ST-1369,37.536472,127.137154,서울특별시 강동구 천호대로175길 39 
ST-3146,37.536427,126.833412,서울특별시 양천구 가로공원로 156 
ST-1684,37.536419,127.116165,서울특별시 송파구 풍성로5길 16 솔바람복지센타 
ST-1006,37.536377,126.871513,서울특별시 양천구 목동중앙로 70 서울영도초등학교 
ST-1399,37.5363701,126.8810632,서울특별시 양천구 목동동로 401 부영그린타운 2차
ST-1011,37.536369,126.831711,서울특별시 양천구 가로공원로 133 으뜸공원
ST-1838,37.53627,127.132469,서울특별시 강동구 천호동 448-1 
ST-1010,37.536201,126.827797,서울특별시 양천구 신월동 263 신월사거리
ST-2173,37.536079,126.973419,서울특별시 용산구 한강대로 205 용산파크자이 
ST-496,37.536007,127.122726,서울특별시 강동구 올림픽로 610 서울상운자동차공업사 
ST-2445,37.535995,126.999489,서울특별시 용산구 이태원로 239 
ST-255,37.535969,127.094673,서울특별시 광진구 구의동 546-3 구의공원(테크노마트 앞)
ST-421,37.535961,126.8983,서울특별시 영등포구 양평로 76 삼성화재 사옥 옆
ST-1044,37.535961,127.14782,서울특별시 강동구 천호대로 1240 프라자아파트 
ST-2442,37.535919,127.005417,서울특별시 용산구 한남대로 91 
ST-279,37.535873,126.892181,서울특별시 영등포구 양평동4가 20-4 양평1 보행육교 앞
ST-254,37.535824,127.094162,서울특별시 광진구 강변역로 87-2 가로판매대 - 28 
ST-1502,37.53582,126.863632,서울특별시 양천구 등촌로 66 목4동 혜연빌딩 앞
ST-3135,37.535778,126.962212,서울특별시 용산구 원효로53길 4 
ST-1994,37.535667,126.881584,서울특별시 양천구 목동동로 350 목동신시가지아파트5단지 
ST-1693,37.535522,126.943909,서울특별시 마포구 마포동 381-2 
ST-501,37.535446,127.145187,서울특별시 강동구 길동 252-91 
ST-2748,37.535416,127.133095,서울특별시 강동구 강동구 성내동 192-8 
ST-426,37.535339,126.903679,서울특별시 영등포구 당산로52길 3 당산육갑문
ST-2451,37.535286,126.974083,서울특별시 용산구 이태원로 6 
ST-2766,37.535282,126.830009,서울특별시 양천구 남부순환로53길 7 
ST-988,37.535221,127.068398,서울특별시 광진구 능동로 42 신양초교앞 교차로
ST-2545,37.53521,127.069,서울특별시 광진구 광진구 능동로 50 
ST-2188,37.535141,127.006004,서울특별시 용산구 한남동 704-11 
ST-2186,37.535122,126.961563,서울특별시 용산구 원효로 166 원효아파트 
ST-332,37.53508,126.985382,서울특별시 용산구 용산동2가 6-7 녹사평역1번출구
ST-2305,37.535072,127.076111,서울특별시 광진구 자양동 712 
ST-2181,37.535023,126.998055,서울특별시 용산구 이태원로 261-1 구두수선대 
ST-2172,37.534889,126.975624,서울특별시 용산구 이태원로 29 전쟁기념관 
ST-3070,37.534882,127.115227,서울특별시 송파구 풍납동 219-3 
ST-333,37.53484,126.977661,서울특별시 용산구 용산동1가 8-4 용산전쟁기념관
ST-495,37.534744,127.135284,서울특별시 강동구 성내동 450-31 
ST-422,37.534718,126.900002,서울특별시 영등포구 양평로 58 그랜드컨벤션센터 앞
ST-2547,37.53471,127.084473,서울특별시 광진구 광진구 자양로 80 
ST-1018,37.53458,126.875649,서울특별시 양천구 목동 903-6 목동3단지 상가
ST-2453,37.534531,126.996193,서울특별시 용산구 이태원로 177 6호선 이태원역 
ST-2176,37.534527,126.947182,서울특별시 용산구 삼개로 60 천년명가 청암자이 
ST-2171,37.534523,126.977501,서울특별시 용산구 이태원로 22 
ST-494,37.534508,127.138405,서울특별시 강동구 천호대로 1139 강동그린타워 
ST-1327,37.534424,126.94857,서울특별시 용산구 원효로 35 청암자이아파트앞
ST-2182,37.534409,126.986893,서울특별시 용산구 용산동4가 10-4 
ST-3056,37.534401,126.994667,서울특별시 용산구 이태원로 186 국민은행 
ST-997,37.53439,126.869598,서울특별시 양천구 목동중앙로 49 목동3단지 시내버스정류장
ST-1328,37.534279,126.988564,서울특별시 용산구 이태원로 134 이태원관광특구입구
ST-2747,37.534073,127.145004,서울특별시 강동구 명일로 176 둔촌푸르지오아파트 
ST-1445,37.533798,126.98867,서울특별시 용산구 이태원로 134 녹사평역 광장
ST-505,37.533779,127.137993,서울특별시 강동구 성내동 379-41 
ST-2811,37.533745,126.893654,서울특별시 영등포구 영등포구 양평로17길 36 
ST-414,37.533657,126.912163,서울특별시 영등포구 여의서로 60-2 가로판매대22 
ST-3187,37.53363,126.901459,서울특별시 영등포구 당산로 220-2 구두수선대50 
ST-334,37.533512,126.972275,서울특별시 용산구 한강로1가 228-1 삼각지역 3번출구
ST-3248,37.533466,127.140503,서울특별시 강동구 천호대로 1162 세양청마루아파트 
ST-436,37.533451,126.971733,서울특별시 용산구 한강대로 161 삼각지역 4번출구 앞
ST-295,37.533421,126.902237,서울특별시 영등포구 당산로 222 당산디오빌 
ST-2316,37.533386,127.075569,서울특별시 광진구 자양동 580-10 
ST-2437,37.533222,126.957237,서울특별시 용산구 원효로3가 54-14 
ST-2844,37.533157,126.884087,서울특별시 양천구 목동동로 430 목동신시가지아파트6단지 
ST-1045,37.533108,127.122772,서울특별시 강동구 천호옛길 41 포레스아파트 
ST-327,37.533066,126.960732,서울특별시 용산구 한강로3가 16-8 전자랜드 본관 앞
ST-320,37.533047,126.829956,서울특별시 양천구 신월동 790 양서중학교 옆
ST-2039,37.53302,126.877899,서울특별시 양천구 목동동로 350 목동신시가지아파트5단지 
ST-2865,37.532986,127.07579,서울특별시 광진구 뚝섬로 596 
ST-101,37.53297,127.075935,서울특별시 광진구 뚝섬로 596 신자초교입구교차로
ST-1092,37.532848,127.121048,서울특별시 송파구 올림픽로 565 영파여고 앞
ST-309,37.532803,126.86393,서울특별시 양천구 목동 813 목동사거리 부근
ST-2694,37.532719,126.917992,서울특별시 영등포구 영등포구 의사당대로 1 
ST-1615,37.5327,126.964378,서울특별시 용산구 새창로 181 선인상가
ST-483,37.532688,127.067497,서울특별시 광진구 능동로 10 뚝섬유원지역
ST-1987,37.532665,126.913765,서울특별시 영등포구 의사당대로 1 국회 
ST-2643,37.532574,126.914047,서울특별시 영등포구 영등포구 의사당대로 1 
ST-837,37.532551,126.846321,서울특별시 강서구 강서로 지하 54 강서구 화곡동 662-5
ST-321,37.532547,126.830803,서울특별시 양천구 신월동 790 한국SGI 양천문화회관 앞
ST-310,37.532543,126.868729,서울특별시 양천구 목동 904-3 목4동주민센터 옆
ST-2447,37.532482,126.964119,서울특별시 용산구 한강로3가 6 
ST-257,37.532478,127.085091,서울특별시 광진구 자양동 722 잠실대교북단 교차로
ST-322,37.532433,126.954742,서울특별시 용산구 원효로4가 109-10 목월공원 앞
ST-2449,37.532379,126.95253,서울특별시 용산구 원효로4가 114-38 
ST-1741,37.532291,126.914009,서울특별시 영등포구 의사당대로 1 국회의사당
ST-2647,37.532146,126.917473,서울특별시 영등포구 영등포구 의사당대로 1 
ST-1539,37.532101,126.89444,서울특별시 영등포구 선유로 213 선유중학교 정문
ST-2866,37.532005,126.955559,서울특별시 용산구 원효로4가 113-54 
ST-998,37.5319769,126.8720099,서울특별시 양천구 목동서로 130 목동아파트 4단지 상가동
ST-99,37.53186,127.067192,서울특별시 광진구 능동로 10 뚝섬유원지역 1번출구 앞
ST-1318,37.5318483,126.8935108,서울특별시 영등포구 선유로 207 양평동6차현대아파트
ST-2887,37.531822,126.854622,서울특별시 강서구 곰달래로37길 13 화곡2동주민센터 
ST-1663,37.531811,127.080742,서울특별시 광진구 뚝섬로 639 중앙농협(자양동)
ST-1971,37.531792,126.922455,서울특별시 영등포구 여의서로 60-2 가로판매대22 
ST-836,37.53178,126.854485,서울특별시 강서구 곰달래로37길 13 강서구곰달래로37길 13
ST-2306,37.531631,127.069771,서울특별시 광진구 뚝섬로36길 69 
ST-2054,37.53159,126.846642,서울특별시 강서구 화곡동 662-6 
ST-1698,37.531509,126.897827,서울특별시 영등포구 당산로41길 11 당산동 SK V1 빌딩 인근
ST-1422,37.531471,127.111092,서울특별시 송파구 토성로 2 풍납동 자전거보관소
ST-1343,37.531422,126.9515,서울특별시 용산구 원효로 74 현대자동차서비스 앞
